,city,statecode,date,sold,value,region
368,"Albuquerque, NM",NM,2008-12-01,429.0,187882.1299753564,West
369,"Albuquerque, NM",NM,2009-01-01,346.0,186544.8016577322,West
370,"Albuquerque, NM",NM,2009-02-01,350.0,185540.40743829275,West
371,"Albuquerque, NM",NM,2009-03-01,500.0,184532.22249034955,West
372,"Albuquerque, NM",NM,2009-04-01,561.0,183786.73558320632,West
373,"Albuquerque, NM",NM,2009-05-01,589.0,183202.487420324,West
374,"Albuquerque, NM",NM,2009-06-01,715.0,182706.67073910704,West
375,"Albuquerque, NM",NM,2009-07-01,788.0,181997.569193379,West
376,"Albuquerque, NM",NM,2009-08-01,674.0,181243.72922706156,West
377,"Albuquerque, NM",NM,2009-09-01,711.0,180488.33828140472,West
378,"Albuquerque, NM",NM,2009-10-01,769.0,180295.4761593244,West
379,"Albuquerque, NM",NM,2009-11-01,681.0,180160.30904180757,West
380,"Albuquerque, NM",NM,2009-12-01,544.0,180142.3345660208,West
381,"Albuquerque, NM",NM,2010-01-01,353.0,179993.31974601245,West
382,"Albuquerque, NM",NM,2010-02-01,401.0,179779.84981681834,West
383,"Albuquerque, NM",NM,2010-03-01,679.0,179863.2215796933,West
384,"Albuquerque, NM",NM,2010-04-01,715.0,179599.39985857884,West
385,"Albuquerque, NM",NM,2010-05-01,770.0,179353.2628421864,West
386,"Albuquerque, NM",NM,2010-06-01,740.0,178804.98718831394,West
387,"Albuquerque, NM",NM,2010-07-01,578.0,178198.11624449297,West
388,"Albuquerque, NM",NM,2010-08-01,529.0,177451.91950451303,West
389,"Albuquerque, NM",NM,2010-09-01,483.0,176325.17366780565,West
390,"Albuquerque, NM",NM,2010-10-01,483.0,174759.96457014614,West
391,"Albuquerque, NM",NM,2010-11-01,478.0,172994.83486759194,West
392,"Albuquerque, NM",NM,2010-12-01,524.0,171382.196620278,West
393,"Albuquerque, NM",NM,2011-01-01,368.0,170541.5186509015,West
394,"Albuquerque, NM",NM,2011-02-01,413.0,170025.41985213244,West
395,"Albuquerque, NM",NM,2011-03-01,581.0,169728.85813189737,West
396,"Albuquerque, NM",NM,2011-04-01,541.0,168985.84935323073,West
397,"Albuquerque, NM",NM,2011-05-01,625.0,168241.4778144941,West
398,"Albuquerque, NM",NM,2011-06-01,673.0,167484.21888262732,West
399,"Albuquerque, NM",NM,2011-07-01,629.0,167049.19812359745,West
400,"Albuquerque, NM",NM,2011-08-01,640.0,166352.08316421634,West
401,"Albuquerque, NM",NM,2011-09-01,506.0,165803.80014007346,West
402,"Albuquerque, NM",NM,2011-10-01,568.0,165241.17616656862,West
403,"Albuquerque, NM",NM,2011-11-01,491.0,164880.59284008516,West
404,"Albuquerque, NM",NM,2011-12-01,526.0,164359.24438987544,West
405,"Albuquerque, NM",NM,2012-01-01,402.0,164005.99450812614,West
406,"Albuquerque, NM",NM,2012-02-01,515.0,163689.92040029066,West
407,"Albuquerque, NM",NM,2012-03-01,609.0,163444.58535690236,West
408,"Albuquerque, NM",NM,2012-04-01,609.0,163097.71145290675,West
409,"Albuquerque, NM",NM,2012-05-01,796.0,162677.8439332224,West
410,"Albuquerque, NM",NM,2012-06-01,669.0,162365.80569036436,West
411,"Albuquerque, NM",NM,2012-07-01,715.0,162070.15519005587,West
412,"Albuquerque, NM",NM,2012-08-01,800.0,161841.64561535587,West
413,"Albuquerque, NM",NM,2012-09-01,661.0,161675.9305323991,West
414,"Albuquerque, NM",NM,2012-10-01,714.0,161717.38912466835,West
415,"Albuquerque, NM",NM,2012-11-01,603.0,162140.24986836512,West
416,"Albuquerque, NM",NM,2012-12-01,654.0,162759.0363314275,West
417,"Albuquerque, NM",NM,2013-01-01,520.0,163369.3330158561,West
418,"Albuquerque, NM",NM,2013-02-01,595.0,163932.14532483116,West
419,"Albuquerque, NM",NM,2013-03-01,710.0,164567.96772956697,West
420,"Albuquerque, NM",NM,2013-04-01,782.0,165192.59351291947,West
421,"Albuquerque, NM",NM,2013-05-01,939.0,165743.69926440227,West
422,"Albuquerque, NM",NM,2013-06-01,925.0,166192.16632505148,West
423,"Albuquerque, NM",NM,2013-07-01,977.0,166353.93198374144,West
424,"Albuquerque, NM",NM,2013-08-01,909.0,166564.49292864196,West
425,"Albuquerque, NM",NM,2013-09-01,767.0,166602.30749100505,West
426,"Albuquerque, NM",NM,2013-10-01,770.0,166696.70180510214,West
427,"Albuquerque, NM",NM,2013-11-01,579.0,166607.689871158,West
428,"Albuquerque, NM",NM,2013-12-01,651.0,166663.76960511392,West
429,"Albuquerque, NM",NM,2014-01-01,557.0,166953.9671566642,West
430,"Albuquerque, NM",NM,2014-02-01,563.0,167485.28505252895,West
431,"Albuquerque, NM",NM,2014-03-01,722.0,168026.88700781573,West
432,"Albuquerque, NM",NM,2014-04-01,728.0,168597.09701786502,West
433,"Albuquerque, NM",NM,2014-05-01,836.0,169248.9675839183,West
434,"Albuquerque, NM",NM,2014-06-01,854.0,169588.38672872263,West
435,"Albuquerque, NM",NM,2014-07-01,873.0,169672.26504085844,West
436,"Albuquerque, NM",NM,2014-08-01,864.0,169445.37517651272,West
437,"Albuquerque, NM",NM,2014-09-01,732.0,169299.03486964747,West
438,"Albuquerque, NM",NM,2014-10-01,772.0,169125.10362370484,West
439,"Albuquerque, NM",NM,2014-11-01,617.0,169299.80109725634,West
440,"Albuquerque, NM",NM,2014-12-01,682.0,169719.07014886988,West
441,"Albuquerque, NM",NM,2015-01-01,554.0,170346.0210657594,West
442,"Albuquerque, NM",NM,2015-02-01,580.0,170988.78584021048,West
443,"Albuquerque, NM",NM,2015-03-01,859.0,171749.44592171043,West
444,"Albuquerque, NM",NM,2015-04-01,871.0,172583.33095655078,West
445,"Albuquerque, NM",NM,2015-05-01,929.0,173105.1814538946,West
446,"Albuquerque, NM",NM,2015-06-01,1026.0,173207.13653201424,West
447,"Albuquerque, NM",NM,2015-07-01,1101.0,173243.03490381097,West
448,"Albuquerque, NM",NM,2015-08-01,987.0,173567.0880083577,West
449,"Albuquerque, NM",NM,2015-09-01,936.0,174306.84445831928,West
450,"Albuquerque, NM",NM,2015-10-01,869.0,175105.27434994493,West
451,"Albuquerque, NM",NM,2015-11-01,669.0,175713.9796841675,West
452,"Albuquerque, NM",NM,2015-12-01,844.0,176552.96290657832,West
453,"Albuquerque, NM",NM,2016-01-01,590.0,177426.58356331647,West
454,"Albuquerque, NM",NM,2016-02-01,689.0,178297.87440017334,West
455,"Albuquerque, NM",NM,2016-03-01,947.0,178768.5756768243,West
456,"Albuquerque, NM",NM,2016-04-01,1043.0,179474.16116911467,West
457,"Albuquerque, NM",NM,2016-05-01,1042.0,180429.729915182,West
458,"Albuquerque, NM",NM,2016-06-01,1133.0,181509.6193329548,West
459,"Albuquerque, NM",NM,2016-07-01,1092.0,182199.4090138396,West
460,"Albuquerque, NM",NM,2016-08-01,1097.0,182663.9355431575,West
461,"Albuquerque, NM",NM,2016-09-01,1004.0,182840.52146690723,West
462,"Albuquerque, NM",NM,2016-10-01,846.0,183354.0451297864,West
463,"Albuquerque, NM",NM,2016-11-01,825.0,184011.10353797665,West
464,"Albuquerque, NM",NM,2016-12-01,899.0,184735.94537958413,West
465,"Albuquerque, NM",NM,2017-01-01,663.0,184884.6468109955,West
466,"Albuquerque, NM",NM,2017-02-01,684.0,184962.9962127531,West
467,"Albuquerque, NM",NM,2017-03-01,1031.0,185182.0787764301,West
468,"Albuquerque, NM",NM,2017-04-01,1070.0,186054.6318577819,West
469,"Albuquerque, NM",NM,2017-05-01,1266.0,186799.3346044429,West
470,"Albuquerque, NM",NM,2017-06-01,1271.0,187489.5875856517,West
471,"Albuquerque, NM",NM,2017-07-01,1113.0,187963.6223644508,West
472,"Albuquerque, NM",NM,2017-08-01,1138.0,188490.45956847307,West
473,"Albuquerque, NM",NM,2017-09-01,1013.0,189067.16748218104,West
474,"Albuquerque, NM",NM,2017-10-01,936.0,189689.86124710133,West
475,"Albuquerque, NM",NM,2017-11-01,808.0,190510.64987192024,West
476,"Albuquerque, NM",NM,2017-12-01,827.0,191375.765822591,West
477,"Albuquerque, NM",NM,2018-01-01,730.0,192028.72305992816,West
478,"Albuquerque, NM",NM,2018-02-01,695.0,192632.3482778799,West
479,"Albuquerque, NM",NM,2018-03-01,1054.0,193320.95315656,West
480,"Albuquerque, NM",NM,2018-04-01,1085.0,194078.35328965736,West
481,"Albuquerque, NM",NM,2018-05-01,1197.0,194804.06641901485,West
482,"Albuquerque, NM",NM,2018-06-01,1189.0,195386.5395791077,West
483,"Albuquerque, NM",NM,2018-07-01,1150.0,196220.70668513907,West
484,"Albuquerque, NM",NM,2018-08-01,1166.0,197169.77529368424,West
485,"Albuquerque, NM",NM,2018-09-01,982.0,198204.27534506228,West
486,"Albuquerque, NM",NM,2018-10-01,1001.0,198879.1957191264,West
487,"Albuquerque, NM",NM,2018-11-01,898.0,199507.06637339457,West
488,"Albuquerque, NM",NM,2018-12-01,842.0,200086.334365838,West
489,"Albuquerque, NM",NM,2019-01-01,721.0,201234.8324821581,West
490,"Albuquerque, NM",NM,2019-02-01,722.0,202712.3462605758,West
491,"Albuquerque, NM",NM,2019-03-01,971.0,204594.4613419508,West
492,"Albuquerque, NM",NM,2019-04-01,1165.0,206465.6005838206,West
493,"Albuquerque, NM",NM,2019-05-01,1307.0,208201.07270961456,West
494,"Albuquerque, NM",NM,2019-06-01,1156.0,209549.29532956716,West
495,"Albuquerque, NM",NM,2019-07-01,1246.0,210543.62562430897,West
496,"Albuquerque, NM",NM,2019-08-01,1260.0,211461.4132244028,West
497,"Albuquerque, NM",NM,2019-09-01,1083.0,212373.75315588256,West
498,"Albuquerque, NM",NM,2019-10-01,1035.0,213389.55037250597,West
499,"Albuquerque, NM",NM,2019-11-01,913.0,214642.18974934288,West
500,"Albuquerque, NM",NM,2019-12-01,979.0,216170.5024363153,West
501,"Albuquerque, NM",NM,2020-01-01,822.0,217721.43415811696,West
502,"Albuquerque, NM",NM,2020-02-01,838.0,219158.3640947575,West
503,"Albuquerque, NM",NM,2020-03-01,1012.0,220796.08147165467,West
504,"Albuquerque, NM",NM,2020-04-01,978.0,222559.4907698025,West
505,"Albuquerque, NM",NM,2020-05-01,952.0,224091.9351456754,West
506,"Albuquerque, NM",NM,2020-06-01,1187.0,225575.7202687927,West
507,"Albuquerque, NM",NM,2020-07-01,1496.0,227403.09639895588,West
508,"Albuquerque, NM",NM,2020-08-01,1282.0,229961.1995653601,West
509,"Albuquerque, NM",NM,2020-09-01,1283.0,233247.11346880623,West
510,"Albuquerque, NM",NM,2020-10-01,1279.0,236969.0234216672,West
511,"Albuquerque, NM",NM,2020-11-01,1176.0,240561.71999578632,West
512,"Albuquerque, NM",NM,2020-12-01,1199.0,243890.9114363019,West
513,"Albuquerque, NM",NM,2021-01-01,947.0,247226.44330340275,West
514,"Albuquerque, NM",NM,2021-02-01,922.0,251156.2372340861,West
515,"Albuquerque, NM",NM,2021-03-01,1158.0,255518.75931938837,West
516,"Albuquerque, NM",NM,2021-04-01,1166.0,260097.88771074847,West
517,"Albuquerque, NM",NM,2021-05-01,1186.0,264591.879032751,West
518,"Albuquerque, NM",NM,2021-06-01,1345.0,268987.20212347555,West
519,"Albuquerque, NM",NM,2021-07-01,1355.0,272696.5470405729,West
520,"Albuquerque, NM",NM,2021-08-01,1336.0,275523.0216757013,West
521,"Albuquerque, NM",NM,2021-09-01,1268.0,277361.3559559822,West
522,"Albuquerque, NM",NM,2021-10-01,1201.0,279023.9923173312,West
523,"Albuquerque, NM",NM,2021-11-01,1148.0,281252.9438689549,West
524,"Albuquerque, NM",NM,2021-12-01,1036.0,284052.9996327548,West
525,"Albuquerque, NM",NM,2022-01-01,822.0,288245.6822449285,West
526,"Albuquerque, NM",NM,2022-02-01,727.0,293779.08450390026,West
527,"Albuquerque, NM",NM,2022-03-01,1043.0,300312.3870532529,West
528,"Albuquerque, NM",NM,2022-04-01,979.0,306393.2152776911,West
529,"Albuquerque, NM",NM,2022-05-01,1048.0,311189.8404624839,West
530,"Albuquerque, NM",NM,2022-06-01,1112.0,315217.7795135488,West
531,"Albuquerque, NM",NM,2022-07-01,971.0,317639.8595863322,West
532,"Albuquerque, NM",NM,2022-08-01,1006.0,318344.4885696903,West
533,"Albuquerque, NM",NM,2022-09-01,921.0,317350.87141575164,West
534,"Albuquerque, NM",NM,2022-10-01,798.0,316269.3475460355,West
535,"Albuquerque, NM",NM,2022-11-01,689.0,315501.82620030944,West
536,"Albuquerque, NM",NM,2022-12-01,657.0,314857.1604864604,West
537,"Allentown, PA",PA,2008-02-01,511.0,214618.02912469403,Northeast
538,"Allentown, PA",PA,2008-03-01,625.0,213830.1742009446,Northeast
539,"Allentown, PA",PA,2008-04-01,666.0,212887.20482577253,Northeast
540,"Allentown, PA",PA,2008-05-01,724.0,211936.3758018278,Northeast
541,"Allentown, PA",PA,2008-06-01,761.0,211074.9139212964,Northeast
542,"Allentown, PA",PA,2008-07-01,710.0,210372.4373097367,Northeast
543,"Allentown, PA",PA,2008-08-01,735.0,209402.67805498405,Northeast
544,"Allentown, PA",PA,2008-09-01,640.0,208267.9415707565,Northeast
545,"Allentown, PA",PA,2008-10-01,603.0,207156.6161759057,Northeast
546,"Allentown, PA",PA,2008-11-01,461.0,206195.6337668989,Northeast
547,"Allentown, PA",PA,2008-12-01,498.0,205171.623844707,Northeast
548,"Allentown, PA",PA,2009-01-01,314.0,204086.57187324011,Northeast
549,"Allentown, PA",PA,2009-02-01,286.0,202881.5755939593,Northeast
550,"Allentown, PA",PA,2009-03-01,428.0,201739.22469327188,Northeast
551,"Allentown, PA",PA,2009-04-01,477.0,200718.82670730064,Northeast
552,"Allentown, PA",PA,2009-05-01,566.0,199313.6373952555,Northeast
553,"Allentown, PA",PA,2009-06-01,724.0,197623.55813609765,Northeast
554,"Allentown, PA",PA,2009-07-01,755.0,195870.1337576936,Northeast
555,"Allentown, PA",PA,2009-08-01,710.0,194625.62752396625,Northeast
556,"Allentown, PA",PA,2009-09-01,694.0,193821.771841665,Northeast
557,"Allentown, PA",PA,2009-10-01,670.0,193162.12089434615,Northeast
558,"Allentown, PA",PA,2009-11-01,752.0,192629.9689472748,Northeast
559,"Allentown, PA",PA,2009-12-01,524.0,192397.49768845615,Northeast
560,"Allentown, PA",PA,2010-01-01,287.0,192406.6950392037,Northeast
561,"Allentown, PA",PA,2010-02-01,304.0,192567.26175192,Northeast
562,"Allentown, PA",PA,2010-03-01,514.0,193106.72535074697,Northeast
563,"Allentown, PA",PA,2010-04-01,625.0,193634.9018433647,Northeast
564,"Allentown, PA",PA,2010-05-01,666.0,194497.6320412853,Northeast
565,"Allentown, PA",PA,2010-06-01,838.0,194611.93549580648,Northeast
566,"Allentown, PA",PA,2010-07-01,506.0,194254.84503635284,Northeast
567,"Allentown, PA",PA,2010-08-01,513.0,193015.6625295122,Northeast
568,"Allentown, PA",PA,2010-09-01,454.0,191564.9207400312,Northeast
569,"Allentown, PA",PA,2010-10-01,457.0,190095.53635489615,Northeast
570,"Allentown, PA",PA,2010-11-01,493.0,188869.99244183145,Northeast
571,"Allentown, PA",PA,2010-12-01,464.0,187966.26851331687,Northeast
572,"Allentown, PA",PA,2011-01-01,329.0,187240.0782291223,Northeast
573,"Allentown, PA",PA,2011-02-01,282.0,186231.3645389588,Northeast
574,"Allentown, PA",PA,2011-03-01,378.0,184884.03027039903,Northeast
575,"Allentown, PA",PA,2011-04-01,410.0,183361.4907689581,Northeast
576,"Allentown, PA",PA,2011-05-01,503.0,182087.32923422568,Northeast
577,"Allentown, PA",PA,2011-06-01,583.0,181008.420453621,Northeast
578,"Allentown, PA",PA,2011-07-01,531.0,179754.9020219933,Northeast
579,"Allentown, PA",PA,2011-08-01,584.0,178727.8564561509,Northeast
580,"Allentown, PA",PA,2011-09-01,533.0,177781.24896293017,Northeast
581,"Allentown, PA",PA,2011-10-01,527.0,177016.30390869136,Northeast
582,"Allentown, PA",PA,2011-11-01,509.0,175955.17254920513,Northeast
583,"Allentown, PA",PA,2011-12-01,525.0,174931.82775923403,Northeast
584,"Allentown, PA",PA,2012-01-01,361.0,174268.8241073333,Northeast
585,"Allentown, PA",PA,2012-02-01,333.0,173788.33092903023,Northeast
586,"Allentown, PA",PA,2012-03-01,467.0,173494.63194217195,Northeast
587,"Allentown, PA",PA,2012-04-01,536.0,173115.44613591803,Northeast
588,"Allentown, PA",PA,2012-05-01,602.0,173002.9684105831,Northeast
589,"Allentown, PA",PA,2012-06-01,661.0,172889.13489617736,Northeast
590,"Allentown, PA",PA,2012-07-01,686.0,172695.15824916316,Northeast
591,"Allentown, PA",PA,2012-08-01,726.0,172233.99880517385,Northeast
592,"Allentown, PA",PA,2012-09-01,571.0,171731.6261881698,Northeast
593,"Allentown, PA",PA,2012-10-01,576.0,171351.74674413723,Northeast
594,"Allentown, PA",PA,2012-11-01,610.0,170966.9954765346,Northeast
595,"Allentown, PA",PA,2012-12-01,539.0,170661.49009764197,Northeast
596,"Allentown, PA",PA,2013-01-01,480.0,170485.0928444446,Northeast
597,"Allentown, PA",PA,2013-02-01,422.0,170546.50536691095,Northeast
598,"Allentown, PA",PA,2013-03-01,571.0,170685.14225633524,Northeast
599,"Allentown, PA",PA,2013-04-01,606.0,170873.45239952978,Northeast
600,"Allentown, PA",PA,2013-05-01,770.0,171463.9902292732,Northeast
601,"Allentown, PA",PA,2013-06-01,831.0,172158.68766169177,Northeast
602,"Allentown, PA",PA,2013-07-01,924.0,172599.47416246237,Northeast
603,"Allentown, PA",PA,2013-08-01,859.0,172827.57329102675,Northeast
604,"Allentown, PA",PA,2013-09-01,753.0,172896.80275287305,Northeast
605,"Allentown, PA",PA,2013-10-01,725.0,173190.14702851302,Northeast
606,"Allentown, PA",PA,2013-11-01,619.0,173371.42337217092,Northeast
607,"Allentown, PA",PA,2013-12-01,654.0,173581.26031529743,Northeast
608,"Allentown, PA",PA,2014-01-01,438.0,174048.93452462152,Northeast
609,"Allentown, PA",PA,2014-02-01,383.0,175149.64242738034,Northeast
610,"Allentown, PA",PA,2014-03-01,463.0,176839.48440637262,Northeast
611,"Allentown, PA",PA,2014-04-01,532.0,178438.032464987,Northeast
612,"Allentown, PA",PA,2014-05-01,689.0,179715.93332945186,Northeast
613,"Allentown, PA",PA,2014-06-01,814.0,180333.748927822,Northeast
614,"Allentown, PA",PA,2014-07-01,859.0,180855.0696342071,Northeast
615,"Allentown, PA",PA,2014-08-01,807.0,180834.10241704097,Northeast
616,"Allentown, PA",PA,2014-09-01,729.0,180610.27246727605,Northeast
617,"Allentown, PA",PA,2014-10-01,803.0,180049.4411373548,Northeast
618,"Allentown, PA",PA,2014-11-01,616.0,179696.18439768403,Northeast
619,"Allentown, PA",PA,2014-12-01,753.0,179459.97469280497,Northeast
620,"Allentown, PA",PA,2015-01-01,471.0,179391.13976741207,Northeast
621,"Allentown, PA",PA,2015-02-01,417.0,179190.91285280464,Northeast
622,"Allentown, PA",PA,2015-03-01,620.0,179209.0027238057,Northeast
623,"Allentown, PA",PA,2015-04-01,644.0,179294.62169932332,Northeast
624,"Allentown, PA",PA,2015-05-01,767.0,179640.01967960785,Northeast
625,"Allentown, PA",PA,2015-06-01,1036.0,179954.23100898587,Northeast
626,"Allentown, PA",PA,2015-07-01,1006.0,180611.6862265986,Northeast
627,"Allentown, PA",PA,2015-08-01,1063.0,181514.79433500496,Northeast
628,"Allentown, PA",PA,2015-09-01,836.0,182563.6209959316,Northeast
629,"Allentown, PA",PA,2015-10-01,880.0,183320.9671397855,Northeast
630,"Allentown, PA",PA,2015-11-01,701.0,183682.7151864544,Northeast
631,"Allentown, PA",PA,2015-12-01,733.0,183944.9233991263,Northeast
632,"Allentown, PA",PA,2016-01-01,567.0,184407.6555753776,Northeast
633,"Allentown, PA",PA,2016-02-01,515.0,185032.256726419,Northeast
634,"Allentown, PA",PA,2016-03-01,655.0,185264.16415729324,Northeast
635,"Allentown, PA",PA,2016-04-01,787.0,185275.5969205003,Northeast
636,"Allentown, PA",PA,2016-05-01,910.0,185408.7764003922,Northeast
637,"Allentown, PA",PA,2016-06-01,1144.0,185863.7793314436,Northeast
638,"Allentown, PA",PA,2016-07-01,1003.0,186357.79163050905,Northeast
639,"Allentown, PA",PA,2016-08-01,1069.0,186721.37998327703,Northeast
640,"Allentown, PA",PA,2016-09-01,955.0,187141.86623458427,Northeast
641,"Allentown, PA",PA,2016-10-01,949.0,187624.08376478788,Northeast
642,"Allentown, PA",PA,2016-11-01,845.0,188150.60325912407,Northeast
643,"Allentown, PA",PA,2016-12-01,850.0,188755.37178942747,Northeast
644,"Allentown, PA",PA,2017-01-01,616.0,189425.67466658528,Northeast
645,"Allentown, PA",PA,2017-02-01,585.0,190086.04930299448,Northeast
646,"Allentown, PA",PA,2017-03-01,825.0,190704.0935189057,Northeast
647,"Allentown, PA",PA,2017-04-01,819.0,191375.30581039877,Northeast
648,"Allentown, PA",PA,2017-05-01,1092.0,192009.93162538295,Northeast
649,"Allentown, PA",PA,2017-06-01,1295.0,192815.40981190396,Northeast
650,"Allentown, PA",PA,2017-07-01,1076.0,193564.7235296356,Northeast
651,"Allentown, PA",PA,2017-08-01,1226.0,194312.32225650304,Northeast
652,"Allentown, PA",PA,2017-09-01,971.0,194912.52516589008,Northeast
653,"Allentown, PA",PA,2017-10-01,999.0,195602.90382812676,Northeast
654,"Allentown, PA",PA,2017-11-01,918.0,196437.11826239247,Northeast
655,"Allentown, PA",PA,2017-12-01,869.0,197280.085141607,Northeast
656,"Allentown, PA",PA,2018-01-01,653.0,198147.54871690625,Northeast
657,"Allentown, PA",PA,2018-02-01,568.0,198994.22612727145,Northeast
658,"Allentown, PA",PA,2018-03-01,830.0,200014.1089346487,Northeast
659,"Allentown, PA",PA,2018-04-01,901.0,201031.34561591863,Northeast
660,"Allentown, PA",PA,2018-05-01,1133.0,201951.365775038,Northeast
661,"Allentown, PA",PA,2018-06-01,1262.0,202936.8639507645,Northeast
662,"Allentown, PA",PA,2018-07-01,1199.0,204039.98393883827,Northeast
663,"Allentown, PA",PA,2018-08-01,1338.0,205157.74193091088,Northeast
664,"Allentown, PA",PA,2018-09-01,987.0,206041.93926521784,Northeast
665,"Allentown, PA",PA,2018-10-01,1032.0,206529.41111084996,Northeast
666,"Allentown, PA",PA,2018-11-01,977.0,207025.14526906548,Northeast
667,"Allentown, PA",PA,2018-12-01,790.0,207474.5028442378,Northeast
668,"Allentown, PA",PA,2019-01-01,638.0,208053.96371852743,Northeast
669,"Allentown, PA",PA,2019-02-01,634.0,208725.05348544623,Northeast
670,"Allentown, PA",PA,2019-03-01,794.0,209431.31698349016,Northeast
671,"Allentown, PA",PA,2019-04-01,965.0,210138.01233752945,Northeast
672,"Allentown, PA",PA,2019-05-01,1186.0,210718.032215626,Northeast
673,"Allentown, PA",PA,2019-06-01,1215.0,211184.13318047597,Northeast
674,"Allentown, PA",PA,2019-07-01,1182.0,211603.35361485064,Northeast
675,"Allentown, PA",PA,2019-08-01,1292.0,211891.21226243503,Northeast
676,"Allentown, PA",PA,2019-09-01,1022.0,212258.3702357336,Northeast
677,"Allentown, PA",PA,2019-10-01,1037.0,212992.79809497215,Northeast
678,"Allentown, PA",PA,2019-11-01,1001.0,214197.6946898769,Northeast
679,"Allentown, PA",PA,2019-12-01,992.0,215627.20117171467,Northeast
680,"Allentown, PA",PA,2020-01-01,733.0,217360.26014371472,Northeast
681,"Allentown, PA",PA,2020-02-01,662.0,218985.46002493915,Northeast
682,"Allentown, PA",PA,2020-03-01,866.0,220701.81318856988,Northeast
683,"Allentown, PA",PA,2020-04-01,698.0,222223.2428464193,Northeast
684,"Allentown, PA",PA,2020-05-01,569.0,223439.42332743728,Northeast
685,"Allentown, PA",PA,2020-06-01,741.0,224514.5484458298,Northeast
686,"Allentown, PA",PA,2020-07-01,1389.0,225496.15814102703,Northeast
687,"Allentown, PA",PA,2020-08-01,1398.0,227018.59300979023,Northeast
